"underlying","underlying_last","type","expiration","quotedate","strike","bid","ask","volume"
SPXW,3112.76,put,"2020-02-21","2019-12-04",2450.0,3.6,3.8,23
SPXW,3112.76,put,"2020-02-21","2019-12-04",2470.0,4.0,4.2,220
SPXW,3112.76,call,"2020-02-21","2019-12-04",2500.0,610.1,616.0,10
SPXW,3112.76,put,"2020-02-21","2019-12-04",2515.0,5.0,5.2,60
SPXW,3112.76,put,"2020-02-21","2019-12-04",2590.0,7.3,7.6,12
SPXW,3112.76,call,"2020-02-21","2019-12-04",2600.0,513.8,519.3,10
SPXW,3112.76,put,"2020-02-21","2019-12-04",2600.0,7.7,8.0,24
SPXW,3112.76,put,"2020-02-21","2019-12-04",2605.0,7.9,8.2,55
SPXW,3112.76,put,"2020-02-21","2019-12-04",2675.0,11.2,11.5,1
SPXW,3112.76,put,"2020-02-21","2019-12-04",2700.0,12.7,13.0,1
SPXW,3112.76,put,"2020-02-21","2019-12-04",2725.0,14.3,14.7,5
SPXW,3112.76,put,"2020-02-21","2019-12-04",2735.0,15.0,15.4,2
SPXW,3112.76,put,"2020-02-21","2019-12-04",2750.0,16.2,16.5,31
SPXW,3112.76,put,"2020-02-21","2019-12-04",2790.0,19.6,20.0,11
SPXW,3112.76,put,"2020-02-21","2019-12-04",2830.0,23.7,24.0,4
SPXW,3112.76,put,"2020-02-21","2019-12-04",2850.0,26.0,26.4,10
SPXW,3112.76,put,"2020-02-21","2019-12-04",2870.0,28.5,28.9,32
SPXW,3112.76,put,"2020-02-21","2019-12-04",2885.0,30.5,30.9,15
SPXW,3112.76,put,"2020-02-21","2019-12-04",2890.0,31.2,31.6,13
SPXW,3112.76,put,"2020-02-21","2019-12-04",2900.0,32.6,33.0,28
SPXW,3112.76,put,"2020-02-21","2019-12-04",2910.0,34.1,34.5,13
SPXW,3112.76,put,"2020-02-21","2019-12-04",2915.0,34.9,35.3,1
SPXW,3112.76,put,"2020-02-21","2019-12-04",2920.0,35.6,36.1,1
SPXW,3112.76,put,"2020-02-21","2019-12-04",2930.0,37.3,37.7,3
SPXW,3112.76,put,"2020-02-21","2019-12-04",2950.0,40.7,41.2,39
SPXW,3112.76,put,"2020-02-21","2019-12-04",2960.0,42.5,43.0,16
SPXW,3112.76,put,"2020-02-21","2019-12-04",2970.0,44.4,44.9,3
SPXW,3112.76,call,"2020-02-21","2019-12-04",2975.0,180.7,181.4,2
SPXW,3112.76,put,"2020-02-21","2019-12-04",2975.0,45.4,45.9,12
SPXW,3112.76,put,"2020-02-21","2019-12-04",2980.0,46.4,46.9,7
SPXW,3112.76,put,"2020-02-21","2019-12-04",2985.0,47.4,47.9,1
SPXW,3112.76,put,"2020-02-21","2019-12-04",2990.0,48.5,49.0,38
SPXW,3112.76,put,"2020-02-21","2019-12-04",2995.0,49.6,50.0,3
SPXW,3112.76,call,"2020-02-21","2019-12-04",3000.0,161.1,161.7,1
SPXW,3112.76,put,"2020-02-21","2019-12-04",3000.0,50.6,51.1,40
SPXW,3112.76,put,"2020-02-21","2019-12-04",3020.0,55.2,55.7,24
SPXW,3112.76,call,"2020-02-21","2019-12-04",3030.0,138.2,138.8,4
SPXW,3112.76,put,"2020-02-21","2019-12-04",3040.0,60.2,60.7,9
SPXW,3112.76,put,"2020-02-21","2019-12-04",3045.0,61.5,62.0,15
SPXW,3112.76,put,"2020-02-21","2019-12-04",3050.0,62.8,63.3,50
SPXW,3112.76,put,"2020-02-21","2019-12-04",3055.0,64.1,64.7,12
SPXW,3112.76,put,"2020-02-21","2019-12-04",3060.0,65.5,66.1,5
SPXW,3112.76,put,"2020-02-21","2019-12-04",3070.0,68.4,69.0,5
SPXW,3112.76,put,"2020-02-21","2019-12-04",3080.0,71.4,71.9,27
SPXW,3112.76,put,"2020-02-21","2019-12-04",3090.0,74.5,75.1,12
SPXW,3112.76,call,"2020-02-21","2019-12-04",3100.0,88.8,89.3,2
SPXW,3112.76,call,"2020-02-21","2019-12-04",3110.0,82.2,82.8,21
SPXW,3112.76,put,"2020-02-21","2019-12-04",3110.0,81.2,81.8,18
SPXW,3112.76,put,"2020-02-21","2019-12-04",3115.0,83.0,83.6,8
SPXW,3112.76,call,"2020-02-21","2019-12-04",3120.0,75.9,76.4,16
SPXW,3112.76,put,"2020-02-21","2019-12-04",3120.0,84.8,85.4,25
SPXW,3112.76,call,"2020-02-21","2019-12-04",3125.0,72.8,73.3,3
SPXW,3112.76,call,"2020-02-21","2019-12-04",3135.0,66.7,67.2,75
SPXW,3112.76,call,"2020-02-21","2019-12-04",3140.0,63.7,64.3,1
SPXW,3112.76,call,"2020-02-21","2019-12-04",3145.0,60.8,61.4,2
SPXW,3112.76,call,"2020-02-21","2019-12-04",3150.0,58.0,58.5,3
SPXW,3112.76,put,"2020-02-21","2019-12-04",3150.0,96.8,97.4,4
SPXW,3112.76,call,"2020-02-21","2019-12-04",3155.0,55.2,55.7,2
SPXW,3112.76,put,"2020-02-21","2019-12-04",3160.0,101.2,101.8,8
SPXW,3112.76,call,"2020-02-21","2019-12-04",3165.0,49.9,50.4,2
SPXW,3112.76,put,"2020-02-21","2019-12-04",3165.0,103.6,104.2,7
SPXW,3112.76,call,"2020-02-21","2019-12-04",3170.0,47.3,47.8,16
SPXW,3112.76,call,"2020-02-21","2019-12-04",3195.0,35.5,36.0,16
SPXW,3112.76,call,"2020-02-21","2019-12-04",3200.0,33.4,33.9,15
SPXW,3112.76,put,"2020-02-21","2019-12-04",3200.0,121.9,122.5,2
SPXW,3112.76,call,"2020-02-21","2019-12-04",3210.0,29.4,29.8,15
SPXW,3112.76,put,"2020-02-21","2019-12-04",3210.0,127.8,128.5,1
SPXW,3112.76,call,"2020-02-21","2019-12-04",3245.0,17.9,18.3,25
SPXW,3112.76,call,"2020-02-21","2019-12-04",3250.0,16.6,17.0,4
SPXW,3112.76,call,"2020-02-21","2019-12-04",3305.0,6.9,7.2,1
SPXW,3112.76,call,"2020-02-21","2019-12-04",3325.0,5.0,5.3,2
SPXW,3112.76,call,"2020-02-21","2019-12-04",3335.0,4.3,4.6,2
SPXW,3112.76,call,"2020-02-21","2019-12-04",3410.0,1.55,1.75,30
SPXW,3112.76,put,"2020-02-28","2019-12-04",1850.0,0.45,0.6,5
SPXW,3112.76,put,"2020-02-28","2019-12-04",1900.0,0.55,0.7,5
SPXW,3112.76,put,"2020-02-28","2019-12-04",2000.0,0.75,0.9,15
SPXW,3112.76,put,"2020-02-28","2019-12-04",2050.0,0.9,1.05,5
SPXW,3112.76,put,"2020-02-28","2019-12-04",2300.0,2.3,2.45,5
SPXW,3112.76,put,"2020-02-28","2019-12-04",2325.0,2.55,2.7,25
SPXW,3112.76,put,"2020-02-28","2019-12-04",2375.0,3.2,3.4,3
SPXW,3112.76,put,"2020-02-28","2019-12-04",2400.0,3.6,3.8,15
SPXW,3112.76,put,"2020-02-28","2019-12-04",2450.0,4.5,4.7,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",2475.0,5.1,5.3,5
SPXW,3112.76,put,"2020-02-28","2019-12-04",2550.0,7.2,7.5,15
SPXW,3112.76,put,"2020-02-28","2019-12-04",2600.0,9.1,9.5,4
SPXW,3112.76,put,"2020-02-28","2019-12-04",2650.0,11.6,11.9,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",2675.0,13.0,13.4,3
SPXW,3112.76,put,"2020-02-28","2019-12-04",2725.0,16.5,16.9,3
SPXW,3112.76,put,"2020-02-28","2019-12-04",2740.0,17.7,18.1,343
SPXW,3112.76,put,"2020-02-28","2019-12-04",2790.0,22.3,22.7,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",2795.0,22.8,23.2,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",2800.0,23.3,23.7,1450
SPXW,3112.76,put,"2020-02-28","2019-12-04",2825.0,26.0,26.5,1701
SPXW,3112.76,call,"2020-02-28","2019-12-04",2850.0,287.2,290.1,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",2860.0,30.3,30.8,1000
SPXW,3112.76,put,"2020-02-28","2019-12-04",2885.0,33.8,34.2,6
SPXW,3112.76,put,"2020-02-28","2019-12-04",2890.0,34.5,34.9,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",2900.0,36.0,36.4,1100
SPXW,3112.76,put,"2020-02-28","2019-12-04",2910.0,37.5,38.0,26
SPXW,3112.76,put,"2020-02-28","2019-12-04",2915.0,38.3,38.8,85
SPXW,3112.76,put,"2020-02-28","2019-12-04",2920.0,39.1,39.6,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",2925.0,40.0,40.5,21
SPXW,3112.76,put,"2020-02-28","2019-12-04",2930.0,40.8,41.3,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",2950.0,44.4,44.9,561
SPXW,3112.76,put,"2020-02-28","2019-12-04",2955.0,45.3,45.8,25
SPXW,3112.76,put,"2020-02-28","2019-12-04",2960.0,46.2,46.7,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",2965.0,47.2,47.7,173
SPXW,3112.76,put,"2020-02-28","2019-12-04",2970.0,48.2,48.7,15
SPXW,3112.76,put,"2020-02-28","2019-12-04",2975.0,49.2,49.7,14
SPXW,3112.76,put,"2020-02-28","2019-12-04",2980.0,50.2,50.7,7
SPXW,3112.76,put,"2020-02-28","2019-12-04",2990.0,52.3,52.9,10
SPXW,3112.76,put,"2020-02-28","2019-12-04",2995.0,53.4,53.9,6
SPXW,3112.76,call,"2020-02-28","2019-12-04",3000.0,164.6,165.2,10
SPXW,3112.76,put,"2020-02-28","2019-12-04",3000.0,54.5,55.0,13
SPXW,3112.76,call,"2020-02-28","2019-12-04",3010.0,156.9,157.5,10
SPXW,3112.76,put,"2020-02-28","2019-12-04",3015.0,58.0,58.5,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",3020.0,59.2,59.7,10
SPXW,3112.76,put,"2020-02-28","2019-12-04",3025.0,60.4,60.9,2
SPXW,3112.76,put,"2020-02-28","2019-12-04",3030.0,61.6,62.2,2
SPXW,3112.76,call,"2020-02-28","2019-12-04",3050.0,127.2,127.8,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",3050.0,66.9,67.4,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",3055.0,68.2,68.8,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",3065.0,71.1,71.7,2
SPXW,3112.76,call,"2020-02-28","2019-12-04",3075.0,109.5,110.1,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",3075.0,74.0,74.6,173
SPXW,3112.76,call,"2020-02-28","2019-12-04",3080.0,106.0,106.7,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",3085.0,77.1,77.7,1
SPXW,3112.76,call,"2020-02-28","2019-12-04",3090.0,99.2,99.9,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",3090.0,78.7,79.3,14
SPXW,3112.76,put,"2020-02-28","2019-12-04",3095.0,80.3,80.9,13
SPXW,3112.76,put,"2020-02-28","2019-12-04",3100.0,82.0,82.6,9
SPXW,3112.76,put,"2020-02-28","2019-12-04",3110.0,85.4,86.1,3
SPXW,3112.76,call,"2020-02-28","2019-12-04",3115.0,82.9,83.5,3
SPXW,3112.76,put,"2020-02-28","2019-12-04",3115.0,87.2,87.8,17
SPXW,3112.76,call,"2020-02-28","2019-12-04",3120.0,79.7,80.3,3
SPXW,3112.76,call,"2020-02-28","2019-12-04",3125.0,76.6,77.2,2
SPXW,3112.76,call,"2020-02-28","2019-12-04",3130.0,73.5,74.1,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",3130.0,92.8,93.4,8
SPXW,3112.76,call,"2020-02-28","2019-12-04",3140.0,67.5,68.1,1
SPXW,3112.76,put,"2020-02-28","2019-12-04",3140.0,96.7,97.4,3
SPXW,3112.76,put,"2020-02-28","2019-12-04",3145.0,98.8,99.5,8
SPXW,3112.76,call,"2020-02-28","2019-12-04",3150.0,61.8,62.4,2
SPXW,3112.76,call,"2020-02-28","2019-12-04",3160.0,56.2,56.8,2
SPXW,3112.76,call,"2020-02-28","2019-12-04",3170.0,51.0,51.5,7
SPXW,3112.76,call,"2020-02-28","2019-12-04",3175.0,48.4,49.0,13
SPXW,3112.76,put,"2020-02-28","2019-12-04",3175.0,112.4,113.1,2
SPXW,3112.76,call,"2020-02-28","2019-12-04",3185.0,43.5,44.1,11
SPXW,3112.76,call,"2020-02-28","2019-12-04",3195.0,39.0,39.5,14
SPXW,3112.76,call,"2020-02-28","2019-12-04",3200.0,36.8,37.3,4
SPXW,3112.76,put,"2020-02-28","2019-12-04",3205.0,128.5,129.2,1
SPXW,3112.76,call,"2020-02-28","2019-12-04",3210.0,32.6,33.1,6
SPXW,3112.76,call,"2020-02-28","2019-12-04",3215.0,30.7,31.2,11
SPXW,3112.76,call,"2020-02-28","2019-12-04",3235.0,23.6,24.1,1
SPXW,3112.76,call,"2020-02-28","2019-12-04",3240.0,22.0,22.5,281
SPXW,3112.76,call,"2020-02-28","2019-12-04",3250.0,19.1,19.6,1
SPXW,3112.76,call,"2020-02-28","2019-12-04",3275.0,13.2,13.6,1
SPXW,3112.76,call,"2020-02-28","2019-12-04",3450.0,1.2,1.45,16
SPXW,3112.76,call,"2020-03-06","2019-12-04",1400.0,1697.3,1707.3,31
SPXW,3112.76,put,"2020-03-06","2019-12-04",1700.0,0.35,0.5,2
SPXW,3112.76,put,"2020-03-06","2019-12-04",1950.0,0.85,0.95,5
SPXW,3112.76,put,"2020-03-06","2019-12-04",2000.0,0.95,1.05,1
SPXW,3112.76,call,"2020-03-06","2019-12-04",2150.0,954.3,960.7,31
SPXW,3112.76,put,"2020-03-06","2019-12-04",2250.0,2.35,2.5,70
SPXW,3112.76,put,"2020-03-06","2019-12-04",2325.0,3.1,3.4,44
SPXW,3112.76,put,"2020-03-06","2019-12-04",2350.0,3.5,3.7,2
SPXW,3112.76,put,"2020-03-06","2019-12-04",2525.0,7.7,8.0,2
SPXW,3112.76,put,"2020-03-06","2019-12-04",2575.0,9.7,10.0,1
SPXW,3112.76,put,"2020-03-06","2019-12-04",2690.0,16.5,16.8,4
SPXW,3112.76,put,"2020-03-06","2019-12-04",2770.0,23.4,23.8,40
SPXW,3112.76,put,"2020-03-06","2019-12-04",2780.0,24.5,24.8,40
SPXW,3112.76,put,"2020-03-06","2019-12-04",2850.0,32.8,33.2,1
SPXW,3112.76,put,"2020-03-06","2019-12-04",2860.0,34.2,34.6,1
SPXW,3112.76,put,"2020-03-06","2019-12-04",2890.0,38.6,39.0,10
SPXW,3112.76,put,"2020-03-06","2019-12-04",2910.0,41.8,42.2,4
SPXW,3112.76,put,"2020-03-06","2019-12-04",2920.0,43.5,43.9,11
SPXW,3112.76,put,"2020-03-06","2019-12-04",2990.0,57.2,57.7,5
SPXW,3112.76,call,"2020-03-06","2019-12-04",3100.0,97.9,98.5,2
SPXW,3112.76,call,"2020-03-06","2019-12-04",3120.0,85.1,85.6,50
SPXW,3112.76,put,"2020-03-06","2019-12-04",3120.0,94.4,95.0,50
SPXW,3112.76,call,"2020-03-06","2019-12-04",3300.0,11.5,11.8,54
SPXW,3112.76,call,"2020-03-06","2019-12-04",3350.0,5.7,6.0,18
SPXW,3112.76,call,"2020-03-06","2019-12-04",3400.0,3.0,3.3,6
SPXW,3112.76,put,"2020-03-20","2019-12-04",1000.0,0.05,0.1,1014
SPXW,3112.76,put,"2020-03-20","2019-12-04",1100.0,0.05,0.15,3986
SPXW,3112.76,put,"2020-03-20","2019-12-04",1150.0,0.05,0.15,60
SPXW,3112.76,put,"2020-03-20","2019-12-04",1200.0,0.05,0.2,20
SPXW,3112.76,put,"2020-03-20","2019-12-04",2100.0,1.75,1.9,520
SPXW,3112.76,put,"2020-03-20","2019-12-04",2125.0,1.95,2.1,722
SPXW,3112.76,put,"2020-03-20","2019-12-04",2290.0,3.6,3.9,722
SPXW,3112.76,put,"2020-03-20","2019-12-04",2310.0,4.0,4.2,500
SPXW,3112.76,call,"2020-03-20","2019-12-04",2400.0,709.5,715.5,30
SPXW,3112.76,call,"2020-03-20","2019-12-04",2500.0,613.4,619.2,40
SPXW,3112.76,put,"2020-03-20","2019-12-04",2525.0,10.1,10.4,104
SPXW,3112.76,put,"2020-03-20","2019-12-04",2570.0,12.4,12.6,120
SPXW,3112.76,call,"2020-03-20","2019-12-04",2600.0,519.2,524.6,10
SPXW,3112.76,put,"2020-03-20","2019-12-04",2625.0,15.7,15.9,5
SPXW,3112.76,put,"2020-03-20","2019-12-04",2680.0,19.8,20.0,5
SPXW,3112.76,put,"2020-03-20","2019-12-04",2710.0,22.3,22.6,4
SPXW,3112.76,put,"2020-03-20","2019-12-04",2750.0,26.2,26.5,2
SPXW,3112.76,put,"2020-03-20","2019-12-04",2765.0,27.8,28.1,14
SPXW,3112.76,put,"2020-03-20","2019-12-04",2790.0,30.7,31.0,9
SPXW,3112.76,put,"2020-03-20","2019-12-04",2800.0,31.9,32.2,2
SPXW,3112.76,put,"2020-03-20","2019-12-04",2820.0,34.4,34.8,29
SPXW,3112.76,put,"2020-03-20","2019-12-04",2830.0,35.8,36.1,23
SPXW,3112.76,put,"2020-03-20","2019-12-04",2845.0,37.9,38.2,28
SPXW,3112.76,put,"2020-03-20","2019-12-04",2865.0,40.8,41.2,22
SPXW,3112.76,put,"2020-03-20","2019-12-04",2890.0,44.8,45.1,15
SPXW,3112.76,call,"2020-03-20","2019-12-04",2920.0,239.4,240.0,1
SPXW,3112.76,put,"2020-03-20","2019-12-04",2920.0,50.0,50.4,22
SPXW,3112.76,put,"2020-03-20","2019-12-04",2925.0,50.9,51.3,22
SPXW,3112.76,put,"2020-03-20","2019-12-04",2930.0,51.9,52.3,22
SPXW,3112.76,put,"2020-03-20","2019-12-04",2935.0,52.8,53.2,45
SPXW,3112.76,call,"2020-03-20","2019-12-04",2955.0,211.4,211.9,21
SPXW,3112.76,put,"2020-03-20","2019-12-04",2955.0,56.8,57.2,28
SPXW,3112.76,put,"2020-03-20","2019-12-04",2960.0,57.8,58.2,14
SPXW,3112.76,put,"2020-03-20","2019-12-04",2965.0,58.9,59.3,13
SPXW,3112.76,call,"2020-03-20","2019-12-04",2975.0,195.8,196.3,2
SPXW,3112.76,call,"2020-03-20","2019-12-04",3000.0,176.6,177.1,2
SPXW,3112.76,put,"2020-03-20","2019-12-04",3020.0,71.6,72.0,11
SPXW,3112.76,put,"2020-03-20","2019-12-04",3030.0,74.2,74.6,9
SPXW,3112.76,put,"2020-03-20","2019-12-04",3040.0,76.8,77.2,10
SPXW,3112.76,put,"2020-03-20","2019-12-04",3045.0,78.2,78.6,1
SPXW,3112.76,call,"2020-03-20","2019-12-04",3060.0,132.7,133.2,5
SPXW,3112.76,put,"2020-03-20","2019-12-04",3075.0,86.9,87.4,2
SPXW,3112.76,call,"2020-03-20","2019-12-04",3080.0,118.9,119.4,18
SPXW,3112.76,put,"2020-03-20","2019-12-04",3080.0,88.5,88.9,18
SPXW,3112.76,call,"2020-03-20","2019-12-04",3090.0,112.2,112.6,6
SPXW,3112.76,call,"2020-03-20","2019-12-04",3095.0,108.8,109.3,100
SPXW,3112.76,put,"2020-03-20","2019-12-04",3100.0,95.0,95.5,2
SPXW,3112.76,call,"2020-03-20","2019-12-04",3110.0,99.1,99.5,6
SPXW,3112.76,put,"2020-03-20","2019-12-04",3110.0,98.5,98.9,6
SPXW,3112.76,call,"2020-03-20","2019-12-04",3115.0,95.9,96.4,4
SPXW,3112.76,put,"2020-03-20","2019-12-04",3115.0,100.2,100.7,2
SPXW,3112.76,call,"2020-03-20","2019-12-04",3125.0,89.6,90.1,2
SPXW,3112.76,call,"2020-03-20","2019-12-04",3130.0,86.6,87.0,42
SPXW,3112.76,put,"2020-03-20","2019-12-04",3130.0,105.8,106.3,60
SPXW,3112.76,call,"2020-03-20","2019-12-04",3140.0,80.6,81.0,3
SPXW,3112.76,call,"2020-03-20","2019-12-04",3165.0,66.3,66.8,7
SPXW,3112.76,put,"2020-03-20","2019-12-04",3165.0,120.4,120.9,7
SPXW,3112.76,call,"2020-03-20","2019-12-04",3175.0,61.0,61.4,8
SPXW,3112.76,call,"2020-03-20","2019-12-04",3190.0,53.4,53.8,10
SPXW,3112.76,put,"2020-03-20","2019-12-04",3195.0,134.8,135.3,1
SPXW,3112.76,call,"2020-03-20","2019-12-04",3200.0,48.7,49.1,2
SPXW,3112.76,call,"2020-03-20","2019-12-04",3270.0,22.6,23.0,6
SPXW,3112.76,call,"2020-03-20","2019-12-04",3275.0,21.3,21.6,6
SPXW,3112.76,call,"2020-03-20","2019-12-04",3295.0,16.5,16.8,47
SPXW,3112.76,call,"2020-03-20","2019-12-04",3305.0,14.5,14.8,44
SPXW,3112.76,call,"2020-03-20","2019-12-04",3310.0,13.6,13.9,4
SPXW,3112.76,call,"2020-03-20","2019-12-04",3315.0,12.7,13.0,28
SPXW,3112.76,call,"2020-03-20","2019-12-04",3330.0,10.5,10.8,16
SPXW,3112.76,call,"2020-03-20","2019-12-04",3340.0,9.2,9.5,51
SPXW,3112.76,call,"2020-03-20","2019-12-04",3345.0,8.7,8.9,55
SPXW,3112.76,call,"2020-03-20","2019-12-04",3600.0,0.6,0.75,18
SPXW,3112.76,put,"2020-03-31","2019-12-04",1425.0,0.25,0.4,20
SPXW,3112.76,put,"2020-03-31","2019-12-04",1450.0,0.25,0.4,50
SPXW,3112.76,put,"2020-03-31","2019-12-04",1475.0,0.3,0.45,60
SPXW,3112.76,put,"2020-03-31","2019-12-04",1600.0,0.45,0.6,15
SPXW,3112.76,put,"2020-03-31","2019-12-04",1900.0,1.05,1.2,1130
SPXW,3112.76,put,"2020-03-31","2019-12-04",1950.0,1.25,1.4,280
SPXW,3112.76,put,"2020-03-31","2019-12-04",2000.0,1.5,1.6,25
SPXW,3112.76,put,"2020-03-31","2019-12-04",2025.0,1.65,1.75,25
SPXW,3112.76,put,"2020-03-31","2019-12-04",2100.0,2.15,2.35,328
SPXW,3112.76,put,"2020-03-31","2019-12-04",2200.0,3.1,3.4,1600
SPXW,3112.76,put,"2020-03-31","2019-12-04",2225.0,3.4,3.7,566
SPXW,3112.76,put,"2020-03-31","2019-12-04",2250.0,3.8,4.1,1101
SPXW,3112.76,put,"2020-03-31","2019-12-04",2275.0,4.2,4.5,254
SPXW,3112.76,put,"2020-03-31","2019-12-04",2325.0,5.2,5.4,1023
SPXW,3112.76,put,"2020-03-31","2019-12-04",2350.0,5.8,6.0,66
SPXW,3112.76,put,"2020-03-31","2019-12-04",2490.0,10.4,10.7,800
SPXW,3112.76,put,"2020-03-31","2019-12-04",2500.0,10.8,11.2,150
SPXW,3112.76,put,"2020-03-31","2019-12-04",2590.0,15.8,16.2,2
SPXW,3112.76,put,"2020-03-31","2019-12-04",2600.0,16.4,16.8,10
SPXW,3112.76,put,"2020-03-31","2019-12-04",2610.0,17.1,17.5,8
SPXW,3112.76,put,"2020-03-31","2019-12-04",2775.0,32.5,33.0,4
SPXW,3112.76,put,"2020-03-31","2019-12-04",2815.0,37.7,38.2,11
SPXW,3112.76,put,"2020-03-31","2019-12-04",2825.0,39.1,39.6,25
SPXW,3112.76,put,"2020-03-31","2019-12-04",2835.0,40.5,41.0,25
SPXW,3112.76,put,"2020-03-31","2019-12-04",2850.0,42.7,43.2,1
SPXW,3112.76,put,"2020-03-31","2019-12-04",2855.0,43.5,44.0,57
SPXW,3112.76,call,"2020-03-31","2019-12-04",2900.0,260.0,262.1,10
SPXW,3112.76,put,"2020-03-31","2019-12-04",2900.0,51.0,51.5,1
SPXW,3112.76,call,"2020-03-31","2019-12-04",2925.0,240.3,241.0,3
SPXW,3112.76,put,"2020-03-31","2019-12-04",2945.0,59.5,60.1,28
SPXW,3112.76,call,"2020-03-31","2019-12-04",2950.0,220.4,221.1,1
SPXW,3112.76,put,"2020-03-31","2019-12-04",2955.0,61.6,62.1,1
SPXW,3112.76,put,"2020-03-31","2019-12-04",2960.0,62.6,63.2,1
SPXW,3112.76,put,"2020-03-31","2019-12-04",2970.0,64.8,65.4,2
SPXW,3112.76,call,"2020-03-31","2019-12-04",2995.0,185.7,186.3,4
SPXW,3112.76,call,"2020-03-31","2019-12-04",3000.0,181.9,182.6,5
SPXW,3112.76,call,"2020-03-31","2019-12-04",3015.0,170.7,171.4,1
SPXW,3112.76,call,"2020-03-31","2019-12-04",3025.0,163.3,164.0,5
SPXW,3112.76,call,"2020-03-31","2019-12-04",3050.0,145.3,145.9,2
SPXW,3112.76,call,"2020-03-31","2019-12-04",3060.0,138.2,138.9,6
SPXW,3112.76,put,"2020-03-31","2019-12-04",3060.0,87.6,88.2,1
SPXW,3112.76,call,"2020-03-31","2019-12-04",3075.0,127.8,128.5,1
SPXW,3112.76,put,"2020-03-31","2019-12-04",3075.0,92.1,92.7,28
SPXW,3112.76,call,"2020-03-31","2019-12-04",3080.0,124.4,125.1,6
SPXW,3112.76,put,"2020-03-31","2019-12-04",3095.0,98.5,99.1,2
SPXW,3112.76,call,"2020-03-31","2019-12-04",3100.0,111.1,111.7,2
SPXW,3112.76,put,"2020-03-31","2019-12-04",3100.0,100.2,100.8,55
SPXW,3112.76,call,"2020-03-31","2019-12-04",3105.0,107.8,108.5,6
SPXW,3112.76,call,"2020-03-31","2019-12-04",3110.0,104.6,105.2,6
SPXW,3112.76,put,"2020-03-31","2019-12-04",3115.0,105.4,106.1,20
SPXW,3112.76,call,"2020-03-31","2019-12-04",3125.0,95.1,95.8,2
SPXW,3112.76,call,"2020-03-31","2019-12-04",3140.0,86.0,86.6,9
SPXW,3112.76,call,"2020-03-31","2019-12-04",3150.0,80.1,80.7,2
SPXW,3112.76,call,"2020-03-31","2019-12-04",3160.0,74.4,75.0,6
SPXW,3112.76,call,"2020-03-31","2019-12-04",3185.0,61.0,61.6,7
SPXW,3112.76,call,"2020-03-31","2019-12-04",3190.0,58.4,59.0,7
SPXW,3112.76,call,"2020-03-31","2019-12-04",3200.0,53.6,54.2,10
SPXW,3112.76,call,"2020-03-31","2019-12-04",3205.0,51.2,51.8,4
SPXW,3112.76,call,"2020-03-31","2019-12-04",3220.0,44.5,45.1,10
SPXW,3112.76,call,"2020-03-31","2019-12-04",3255.0,31.2,31.6,45
SPXW,3112.76,call,"2020-03-31","2019-12-04",3260.0,29.5,29.9,1
SPXW,3112.76,call,"2020-03-31","2019-12-04",3275.0,24.9,25.3,23
SPXW,3112.76,call,"2020-03-31","2019-12-04",3290.0,20.9,21.3,2
SPXW,3112.76,call,"2020-03-31","2019-12-04",3300.0,18.6,18.9,52
SPXW,3112.76,call,"2020-03-31","2019-12-04",3315.0,15.5,15.8,1
SPXW,3112.76,call,"2020-03-31","2019-12-04",3340.0,11.4,11.7,10
SPXW,3112.76,call,"2020-03-31","2019-12-04",3350.0,10.1,10.4,1
SPXW,3112.76,put,"2020-04-17","2019-12-04",2125.0,3.1,3.3,1104
SPXW,3112.76,put,"2020-04-17","2019-12-04",2200.0,4.1,4.4,328
SPXW,3112.76,put,"2020-04-17","2019-12-04",2250.0,5.1,5.4,6
SPXW,3112.76,put,"2020-04-17","2019-12-04",2260.0,5.3,5.6,328
SPXW,3112.76,put,"2020-04-17","2019-12-04",2275.0,5.6,5.9,1101
SPXW,3112.76,put,"2020-04-17","2019-12-04",2300.0,6.2,6.5,4
SPXW,3112.76,put,"2020-04-17","2019-12-04",2375.0,8.5,8.8,2
SPXW,3112.76,put,"2020-04-17","2019-12-04",2425.0,10.4,10.7,1
SPXW,3112.76,put,"2020-04-17","2019-12-04",2550.0,17.0,17.4,2
SPXW,3112.76,put,"2020-04-17","2019-12-04",2600.0,20.6,21.0,2
SPXW,3112.76,put,"2020-04-17","2019-12-04",2700.0,29.7,30.2,12
SPXW,3112.76,put,"2020-04-17","2019-12-04",2725.0,32.5,33.0,10
